Name,Count,Year,Country
Tiziano,216,2015,Italy
Giulio,214,2015,Italy
Gaetano,213,2015,Italy
Alessio,212,2015,Italy
Fausto,212,2015,Italy
Marcello,212,2015,Italy
Enrica,211,2015,Italy
Enzo,199,2015,Italy
Marianna,199,2015,Italy
Ciro,198,2015,Italy
Lina,198,2015,Italy
Guido,196,2015,Italy
Sandra,193,2015,Italy
Aldo,192,2015,Italy
Mariagrazia,192,2015,Italy
Dario,189,2015,Italy
Alfredo,188,2015,Italy
Carmine,188,2015,Italy
Diego,185,2015,Italy
Raffaella,185,2015,Italy
Edda,183,2015,Italy
Ivano,183,2015,Italy
Romano,182,2015,Italy
Letizia,181,2015,Italy
Filomena,179,2015,Italy
Lorena,179,2015,Italy
Mirco,179,2015,Italy
Deanna,178,2015,Italy
Manuel,177,2015,Italy
Mariateresa,177,2015,Italy
Maura,175,2015,Italy
Renzo,175,2015,Italy
Adele,174,2015,Italy
Marialuisa,173,2015,Italy
Edoardo,170,2015,Italy
Gino,169,2015,Italy
Adriano,168,2015,Italy
Isabella,168,2015,Italy
Erika,166,2015,Italy
Serena,165,2015,Italy
Benedetta,163,2015,Italy
Rossella,163,2015,Italy
Jessica,162,2015,Italy
Nicole,162,2015,Italy
Ahmed,160,2015,Italy
Marzia,160,2015,Italy
Vittoria,160,2015,Italy
Lisa,159,2015,Italy
Rossana,157,2015,Italy
Camilla,155,2015,Italy
Gennaro,155,2015,Italy
Vanna,154,2015,Italy
Carmen,149,2015,Italy
Gaia,148,2015,Italy
Rosario,148,2015,Italy
Daniel,147,2015,Italy
Emilia,147,2015,Italy
Linda,147,2015,Italy
Concetta,146,2015,Italy
Lara,146,2015,Italy
Carolina,145,2015,Italy
Emilio,145,2015,Italy
Renato,145,2015,Italy
Valerio,143,2015,Italy
Olga,142,2015,Italy
Carlotta,141,2015,Italy
Danilo,141,2015,Italy
Noemi,140,2015,Italy
Cesare,138,2015,Italy
Rosaria,138,2015,Italy
Vincenza,138,2015,Italy
Gloria,137,2015,Italy
Domenica,135,2015,Italy
Lorenza,135,2015,Italy
Eugenio,134,2015,Italy
Grazia,134,2015,Italy
Jacopo,134,2015,Italy
Mariagrazia,134,2015,Italy
Gianna,133,2015,Italy
Ida,133,2015,Italy
Rina,133,2015,Italy
Debora,132,2015,Italy
Donatella,132,2015,Italy
Ivana,132,2015,Italy
Maddalena,132,2015,Italy
Clara,131,2015,Italy
Bianca,129,2015,Italy
Mariacristina,128,2015,Italy
Rebecca,128,2015,Italy
Tatiana,126,2015,Italy
Thomas,126,2015,Italy
Catia,124,2015,Italy
Armando,123,2015,Italy
Nicoletta,123,2015,Italy
Mariya,121,2015,Italy
Omar,121,2015,Italy
Morena,119,2015,Italy
Antonia,117,2015,Italy
Ermanno,117,2015,Italy
Vito,117,2015,Italy
Alfonso,116,2015,Italy
Agnese,115,2015,Italy
Ines,115,2015,Italy
Katia,114,2015,Italy
Khadija,113,2015,Italy
Viola,113,2015,Italy
Miriam,111,2015,Italy
William,111,2015,Italy
Ettore,110,2015,Italy
Gina,110,2015,Italy
Natalia,110,2015,Italy
Fatima,108,2015,Italy
Graziano,108,2015,Italy
Sandro,108,2015,Italy
Asia,107,2015,Italy
Samuel,107,2015,Italy
Silvio,106,2015,Italy
Assunta,105,2015,Italy
Marialuisa,105,2015,Italy
Michela,105,2015,Italy
Virginia,104,2015,Italy
Loris,103,2015,Italy
Angelica,102,2015,Italy
Rocco,102,2015,Italy
Diana,101,2015,Italy
Mirko,101,2015,Italy
Susanna,101,2015,Italy
Remo,100,2015,Italy
Lauro,98,2015,Italy
Milena,98,2015,Italy
Monia,97,2015,Italy
Elia,96,2015,Italy
Elvira,96,2015,Italy
Nataliya,96,2015,Italy
Mohammed,95,2015,Italy
Cristiano,94,2015,Italy
Eva,94,2015,Italy
Lorella,94,2015,Italy
Mariarosaria,93,2015,Italy
Mariangela,93,2015,Italy
Antonino,92,2015,Italy
Erica,92,2015,Italy
Iolanda,92,2015,Italy
Flavio,89,2015,Italy
Marilena,89,2015,Italy
Elio,87,2015,Italy
Giampaolo,87,2015,Italy
Simonetta,87,2015,Italy
Annunziata,86,2015,Italy
Denis,86,2015,Italy
Ermes,86,2015,Italy
Marcella,86,2015,Italy
Mariapia,86,2015,Italy
Pierina,86,2015,Italy
Cosimo,85,2015,Italy
Ilenia,85,2015,Italy
Mariarosa,85,2015,Italy
Nina,85,2015,Italy
Romana,85,2015,Italy
Ada,84,2015,Italy
Dino,84,2015,Italy
Michael,84,2015,Italy
Fernando,83,2015,Italy
Renata,83,2015,Italy
Giordano,82,2015,Italy
Melissa,82,2015,Italy
Nicholas,82,2015,Italy
Valter,82,2015,Italy
Vanessa,82,2015,Italy
Mariella,81,2015,Italy
Rino,81,2015,Italy
Sebastiano,81,2015,Italy
Ugo,81,2015,Italy
Lyudmyla,80,2015,Italy
Marika,80,2015,Italy
Marinella,80,2015,Italy
Ali,79,2015,Italy
Fabrizia,79,2015,Italy
Mariacristina,79,2015,Italy
Ornella,79,2015,Italy
Youssef,79,2015,Italy
Gabriel,78,2015,Italy
Eros,77,2015,Italy
Irma,77,2015,Italy
Oksana,77,2015,Italy
Tetyana,77,2015,Italy
Dante,76,2015,Italy
Oscar,76,2015,Italy
Ivo,75,2015,Italy
Pierluigi,75,2015,Italy
Walter,75,2015,Italy
Ginevra,74,2015,Italy
Iryna,74,2015,Italy
Kevin,74,2015,Italy
Anita,73,2015,Italy
Ferdinando,73,2015,Italy
Giuseppa,73,2015,Italy
Norma,73,2015,Italy
Ernesto,72,2015,Italy
Vilma,72,2015,Italy
Alba,71,2015,Italy
Fernanda,71,2015,Italy
Ivanna,71,2015,Italy
Lino,71,2015,Italy
Lucio,71,2015,Italy
Vanda,71,2015,Italy
Villiam,70,2015,Italy
Adam,69,2015,Italy
Amedeo,69,2015,Italy
Victoria,69,2015,Italy
Angiolina,68,2015,Italy
David,68,2015,Italy
Laila,68,2015,Italy
Nella,68,2015,Italy
Niccolo',68,2015,Italy
Vera,68,2015,Italy
Gerardo,67,2015,Italy
Giancarlo,67,2015,Italy
Leda,67,2015,Italy
Maurizia,67,2015,Italy
Nino,67,2015,Italy
Saverio,67,2015,Italy
Svitlana,67,2015,Italy
Alan,66,2015,Italy
Augusto,66,2015,Italy
Jennifer,66,2015,Italy
Alda,65,2015,Italy
Dimma,65,2015,Italy
Lia,65,2015,Italy
Livia,65,2015,Italy
Luana,65,2015,Italy
Stella,65,2015,Italy
Tania,65,2015,Italy
Angelina,64,2015,Italy
Dina,64,2015,Italy
Ion,64,2015,Italy
Ivonne,64,2015,Italy
Livio,64,2015,Italy
Nadiya,64,2015,Italy
Denise,63,2015,Italy
Donato,63,2015,Italy
Ester,63,2015,Italy
Mariaantonietta,63,2015,Italy
Mariachiara,63,2015,Italy
Rosina,63,2015,Italy
Aicha,62,2015,Italy
Halyna,62,2015,Italy
Immacolata,62,2015,Italy
Lilia,62,2015,Italy
Olena,62,2015,Italy
Agata,61,2015,Italy
Cristiana,61,2015,Italy
Deborah,61,2015,Italy
Mariachiara,61,2015,Italy
Nunzia,61,2015,Italy
Rosalba,61,2015,Italy
Tamara,61,2015,Italy
Fabiana,60,2015,Italy
Fulvio,60,2015,Italy
Luigia,60,2015,Italy
Pasqualina,60,2015,Italy
Raffaela,60,2015,Italy
Amos,59,2015,Italy
Ana,59,2015,Italy
Attilio,59,2015,Italy
Ave,59,2015,Italy
Elda,59,2015,Italy
Ileana,59,2015,Italy
Italo,59,2015,Italy
Ludovica,59,2015,Italy
Magda,59,2015,Italy
Carmelo,58,2015,Italy
Elsa,58,2015,Italy
Eugenia,58,2015,Italy
Mafalda,58,2015,Italy
Ombretta,58,2015,Italy
Rosetta,58,2015,Italy
Svetlana,58,2015,Italy
Alberta,57,2015,Italy
Lyubov,57,2015,Italy
Pierpaolo,57,2015,Italy
Arturo,56,2015,Italy
Aurelia,56,2015,Italy
Lea,56,2015,Italy
Mariana,56,2015,Italy
Marino,56,2015,Italy
Valentyna,56,2015,Italy
Achille,55,2015,Italy
Amelia,55,2015,Italy
Dea,55,2015,Italy
Enza,55,2015,Italy
Flavia,55,2015,Italy
Mariateresa,55,2015,Italy
Renza,55,2015,Italy
Viviana,55,2015,Italy
Damiano,54,2015,Italy
Enea,54,2015,Italy
Guglielmo,54,2015,Italy
Ramona,54,2015,Italy
Felice,53,2015,Italy
Maicol,53,2015,Italy
Rosalia,53,2015,Italy
Carmelina,52,2015,Italy
Ebe,52,2015,Italy
Fiorella,52,2015,Italy
Leo,52,2015,Italy
Lucrezia,52,2015,Italy
Primo,52,2015,Italy
Rachele,52,2015,Italy
Said,52,2015,Italy
Emiliano,51,2015,Italy
Erminia,51,2015,Italy
Gregorio,51,2015,Italy
Samantha,51,2015,Italy
Germana,50,2015,Italy
Hassan,50,2015,Italy
Ilde,50,2015,Italy
Iris,50,2015,Italy
Mirca,50,2015,Italy
Silva,50,2015,Italy
Elide,49,2015,Italy
Michelle,49,2015,Italy
Valentino,49,2015,Italy
Ambra,48,2015,Italy
Annarita,48,2015,Italy
Giancarla,48,2015,Italy
Nicolas,48,2015,Italy
Olha,48,2015,Italy
Rayan,48,2015,Italy
Sauro,48,2015,Italy
Albertina,47,2015,Italy
Aniello,47,2015,Italy
Brunella,47,2015,Italy
Maia,47,2015,Italy
Pierino,47,2015,Italy
Santina,47,2015,Italy
Aurelio,46,2015,Italy
Romeo,46,2015,Italy
Anastasia,45,2015,Italy
Eliana,45,2015,Italy
Gianpaolo,45,2015,Italy
Iole,45,2015,Italy
Pierluigi,45,2015,Italy
,44,2015,Italy
Adelmo,44,2015,Italy
Adolfo,44,2015,Italy
Galyna,44,2015,Italy
Miria,44,2015,Italy
Mustapha,44,2015,Italy
Rachid,44,2015,Italy
Vanni,44,2015,Italy
Abderrahim,43,2015,Italy
Alexandru,43,2015,Italy
Clementina,43,2015,Italy
Glauco,43,2015,Italy
Mariaelena,43,2015,Italy
Pamela,43,2015,Italy
Teresina,43,2015,Italy
Vasile,43,2015,Italy
Athos,42,2015,Italy
Daria,42,2015,Italy
Ennio,42,2015,Italy
Gianfranco,42,2015,Italy
Ibrahim,42,2015,Italy
Ilva,42,2015,Italy
Alma,41,2015,Italy
Andrei,41,2015,Italy
Erio,41,2015,Italy
Licia,41,2015,Italy
Rodolfo,41,2015,Italy
Sarah,41,2015,Italy
Cesarina,40,2015,Italy
Gheorghe,40,2015,Italy
Mariaangela,40,2015,Italy
Mariagiovanna,40,2015,Italy
Mariarosaria,40,2015,Italy
Naima,40,2015,Italy
Nunzio,40,2015,Italy
Sante,40,2015,Italy
Afro,39,2015,Italy
Benito,39,2015,Italy
Ezio,39,2015,Italy
Karim,39,2015,Italy
Mariavittoria,39,2015,Italy
Natalina,39,2015,Italy
Piero,39,2015,Italy
Sabina,39,2015,Italy
Agostino,38,2015,Italy
Igor,38,2015,Italy
Leila,38,2015,Italy
Saadia,38,2015,Italy
Ferruccio,37,2015,Italy
Gemma,37,2015,Italy
Irina,37,2015,Italy
Mihaela,37,2015,Italy
Natale,37,2015,Italy
Piera,37,2015,Italy
Aldina,36,2015,Italy
Emmanuel,36,2015,Italy
Hicham,36,2015,Italy
Malika,36,2015,Italy
Mariaconcetta,36,2015,Italy
Mariarita,36,2015,Italy
Mariarosa,36,2015,Italy
Moreno,36,2015,Italy
Nerina,36,2015,Italy
Romina,36,2015,Italy
Yasmine,36,2015,Italy
Cosetta,35,2015,Italy
Costanza,35,2015,Italy
Egidio,35,2015,Italy
Ernestina,35,2015,Italy
Gianluca,35,2015,Italy
Mariapia,35,2015,Italy
Nello,35,2015,Italy
Rossano,35,2015,Italy
Samira,35,2015,Italy
Victor,35,2015,Italy
Yassine,35,2015,Italy
Alexandra,34,2015,Italy
Alina,34,2015,Italy
Amina,34,2015,Italy
Erik,34,2015,Italy
Flora,34,2015,Italy
Giannina,34,2015,Italy
Hanna,34,2015,Italy
Iride,34,2015,Italy
Ludovico,34,2015,Italy
Mariafrancesca,34,2015,Italy
Otello,34,2015,Italy
Piergiorgio,34,2015,Italy
Prospero,34,2015,Italy
Rolando,34,2015,Italy
Rosella,34,2015,Italy
Camillo,33,2015,Italy
Fabiola,33,2015,Italy
Fatiha,33,2015,Italy
Isabel,33,2015,Italy
Joy,33,2015,Italy
Mariastella,33,2015,Italy
Mariam,33,2015,Italy
Violeta,33,2015,Italy
Ylenia,33,2015,Italy
Doriana,32,2015,Italy
Emore,32,2015,Italy
Ermanna,32,2015,Italy
Fatna,32,2015,Italy
Galina,32,2015,Italy
Ganna,32,2015,Italy
Hamza,32,2015,Italy
Mahmoud,32,2015,Italy
Mariagabriella,32,2015,Italy
Martino,32,2015,Italy
Michelina,32,2015,Italy
Orlando,32,2015,Italy
Sharon,32,2015,Italy
Vittorina,32,2015,Italy
Zakaria,32,2015,Italy
Adalgisa,31,2015,Italy
Alfio,31,2015,Italy
Annarita,31,2015,Italy
Arnaldo,31,2015,Italy
Biagio,31,2015,Italy
Delia,31,2015,Italy
Dolores,31,2015,Italy
Elizabeth,31,2015,Italy
Esther,31,2015,Italy
Gilberto,31,2015,Italy
Giovannina,31,2015,Italy
Juri,31,2015,Italy
Liviana,31,2015,Italy
Manuele,31,2015,Italy
Mia,31,2015,Italy
Nando,31,2015,Italy
Pia,31,2015,Italy
Richard,31,2015,Italy
Viorica,31,2015,Italy
Virginio,31,2015,Italy
Adua,30,2015,Italy
Amalia,30,2015,Italy
Anselmo,30,2015,Italy
Ayoub,30,2015,Italy
Celso,30,2015,Italy
Constantin,30,2015,Italy
Emily,30,2015,Italy
Gianluigi,30,2015,Italy
Gilda,30,2015,Italy
Liana,30,2015,Italy
Osvaldo,30,2015,Italy
Patrick,30,2015,Italy
Sebastian,30,2015,Italy
Vasco,30,2015,Italy
Antonina,29,2015,Italy
Artur,29,2015,Italy
Bouchra,29,2015,Italy
George,29,2015,Italy
Giampiero,29,2015,Italy
Gisella,29,2015,Italy
Graziana,29,2015,Italy
Mariano,29,2015,Italy
Mary,29,2015,Italy
Muhammad,29,2015,Italy
Nilla,29,2015,Italy
Novella,29,2015,Italy
Orietta,29,2015,Italy
Vania,29,2015,Italy
Vasyl,29,2015,Italy
Walid,29,2015,Italy
Albina,28,2015,Italy
Annita,28,2015,Italy
Fiorenza,28,2015,Italy
Francescopaolo,28,2015,Italy
Fulvia,28,2015,Italy
Gabriela,28,2015,Italy
Gianfranca,28,2015,Italy
Ismail,28,2015,Italy
Khalid,28,2015,Italy
Mariapaola,28,2015,Italy
Marica,28,2015,Italy
Oreste,28,2015,Italy
Roman,28,2015,Italy
Rosamaria,28,2015,Italy
Rosita,28,2015,Italy
Samanta,28,2015,Italy
Sergiu,28,2015,Italy
Amedea,27,2015,Italy
Benedetto,27,2015,Italy
Dafne,27,2015,Italy
Eric,27,2015,Italy
Ermelinda,27,2015,Italy
Gaetana,27,2015,Italy
Germano,27,2015,Italy
Jonathan,27,2015,Italy
Malak,27,2015,Italy
Adelina,26,2015,Italy
Adil,26,2015,Italy
Anthony,26,2015,Italy
Armanda,26,2015,Italy
Brenno,26,2015,Italy
Calogero,26,2015,Italy
Clarissa,26,2015,Italy
Donata,26,2015,Italy
Fausta,26,2015,Italy
Gianpaolo,26,2015,Italy
Ludmila,26,2015,Italy
Luigina,26,2015,Italy
Mariaantonia,26,2015,Italy
Miranda,26,2015,Italy
Moussa,26,2015,Italy
Raimondo,26,2015,Italy
Robert,26,2015,Italy
Tilde,26,2015,Italy
Tonino,26,2015,Italy
Vira,26,2015,Italy
Volodymyr,26,2015,Italy
Zahra,26,2015,Italy
Bouchaib,25,2015,Italy
Danila,25,2015,Italy
Felicia,25,2015,Italy
Gastone,25,2015,Italy
Gioia,25,2015,Italy
Giusy,25,2015,Italy
Hanane,25,2015,Italy
Iames,25,2015,Italy
Iside,25,2015,Italy
Lauretta,25,2015,Italy
Lidiya,25,2015,Italy
Martin,25,2015,Italy
Morgan,25,2015,Italy
Nadejda,25,2015,Italy
Natascia,25,2015,Italy
Oleksandr,25,2015,Italy
Ottavio,25,2015,Italy
Palma,25,2015,Italy
Tullio,25,2015,Italy
Abdelaziz,24,2015,Italy
Afra,24,2015,Italy
Aida,24,2015,Italy
Alcide,24,2015,Italy
Andreina,24,2015,Italy
Andriy,24,2015,Italy
Dorina,24,2015,Italy
Elmostafa,24,2015,Italy
Ernesta,24,2015,Italy
Ilir,24,2015,Italy
Kateryna,24,2015,Italy
Leopoldo,24,2015,Italy
Lilliana,24,2015,Italy
Melania,24,2015,Italy
Mihail,24,2015,Italy
Mina,24,2015,Italy
Paride,24,2015,Italy
Pierpaolo,24,2015,Italy
Sophia,24,2015,Italy
Vita,24,2015,Italy
Adrian,23,2015,Italy
Aliona,23,2015,Italy
Alla,23,2015,Italy
Enrichetta,23,2015,Italy
Guerrino,23,2015,Italy
Ideo,23,2015,Italy
Larysa,23,2015,Italy
Marialucia,23,2015,Italy
Mariapaola,23,2015,Italy
Nataliia,23,2015,Italy
Noureddine,23,2015,Italy
Petru,23,2015,Italy
Rachida,23,2015,Italy
Rodica,23,2015,Italy
Tina,23,2015,Italy
Abdellah,22,2015,Italy
Alexander,22,2015,Italy
Amira,22,2015,Italy
Angiolino,22,2015,Italy
Anila,22,2015,Italy
Bice,22,2015,Italy
Charles,22,2015,Italy
Dalila,22,2015,Italy
Dumitru,22,2015,Italy
Edmea,22,2015,Italy
Francis,22,2015,Italy
Gelsomina,22,2015,Italy
Ignazio,22,2015,Italy
Isa,22,2015,Italy
Lamberto,22,2015,Italy
Larisa,22,2015,Italy
Luna,22,2015,Italy
Matilda,22,2015,Italy
Michelangelo,22,2015,Italy
Mirela,22,2015,Italy
Oleg,22,2015,Italy
Oriele,22,2015,Italy
Paolina,22,2015,Italy
Abdoulaye,21,2015,Italy
Amanda,21,2015,Italy
Amir,21,2015,Italy
Cleonice,21,2015,Italy
Clorinda,21,2015,Italy
Costantino,21,2015,Italy
Ecaterina,21,2015,Italy
Eduart,21,2015,Italy
Gessica,21,2015,Italy
Giusi,21,2015,Italy
Iman,21,2015,Italy
Latifa,21,2015,Italy
Lavinia,21,2015,Italy
Lella,21,2015,Italy
Liliya,21,2015,Italy
Mariacarmela,21,2015,Italy
Marialetizia,21,2015,Italy
Mila,21,2015,Italy
Nicol,21,2015,Italy
Oriana,21,2015,Italy
Oxana,21,2015,Italy
Pellegrino,21,2015,Italy
Regina,21,2015,Italy
Valbona,21,2015,Italy
Ala,20,2015,Italy
Amal,20,2015,Italy
Angelamaria,20,2015,Italy
Astrit,20,2015,Italy
Augusta,20,2015,Italy
Blessing,20,2015,Italy
Brahim,20,2015,Italy
Cosima,20,2015,Italy
Doris,20,2015,Italy
Eduardo,20,2015,Italy
Emanuel,20,2015,Italy
Fatmir,20,2015,Italy
Gigliola,20,2015,Italy
Hamid,20,2015,Italy
John,20,2015,Italy
Khaled,20,2015,Italy
Liubov,20,2015,Italy
Mamadou,20,2015,Italy
Mariaelena,20,2015,Italy
Meris,20,2015,Italy
Nabil,20,2015,Italy
Naomi,20,2015,Italy
Nilde,20,2015,Italy
Olivia,20,2015,Italy
Sami,20,2015,Italy
Santa,20,2015,Italy
Serghei,20,2015,Italy
Severina,20,2015,Italy
Valeriu,20,2015,Italy
Vladimir,20,2015,Italy
Agim,19,2015,Italy
Alban,19,2015,Italy
Alfeo,19,2015,Italy
Anamaria,19,2015,Italy
Ayman,19,2015,Italy
Biancamaria,19,2015,Italy
Clelia,19,2015,Italy
Consuelo,19,2015,Italy
Dmytro,19,2015,Italy
Erminio,19,2015,Italy
Fatma,19,2015,Italy
Gaspare,19,2015,Italy
Giacomina,19,2015,Italy
Giliola,19,2015,Italy
Gioele,19,2015,Italy
Giulietta,19,2015,Italy
Kristian,19,2015,Italy
Luan,19,2015,Italy
Mariaassunta,19,2015,Italy
Marzio,19,2015,Italy
Mercy,19,2015,Italy
Nana,19,2015,Italy
Oleksandra,19,2015,Italy
Petrit,19,2015,Italy
Pio,19,2015,Italy
Rosangela,19,2015,Italy
Saad,19,2015,Italy
Saida,19,2015,Italy
Souad,19,2015,Italy
Tamar,19,2015,Italy
Zineb,19,2015,Italy
Abdallah,18,2015,Italy
Abdellatif,18,2015,Italy
Alfred,18,2015,Italy
Allegra,18,2015,Italy
Altin,18,2015,Italy
Amin,18,2015,Italy
Anastasiya,18,2015,Italy
Arben,18,2015,Italy
Argentina,18,2015,Italy
Bernardo,18,2015,Italy
Celeste,18,2015,Italy
Egle,18,2015,Italy
Erasmo,18,2015,Italy
Ercole,18,2015,Italy
Esterina,18,2015,Italy
Evelina,18,2015,Italy
Gianluigi,18,2015,Italy
Gianmarco,18,2015,Italy
Giordana,18,2015,Italy
Giuditta,18,2015,Italy
Guglielmina,18,2015,Italy
Hajar,18,2015,Italy
Isaac,18,2015,Italy
Juliet,18,2015,Italy
Kamel,18,2015,Italy
Lena,18,2015,Italy
Libero,18,2015,Italy
Lindita,18,2015,Italy
Lucilla,18,2015,Italy
Manana,18,2015,Italy
Marialaura,18,2015,Italy
Mimoza,18,2015,Italy
Nanda,18,2015,Italy
Raisa,18,2015,Italy
Raul,18,2015,Italy
Rosalinda,18,2015,Italy
Ruslan,18,2015,Italy
Zoe,18,2015,Italy
Abdelkader,17,2015,Italy
Adel,17,2015,Italy
Aronne,17,2015,Italy
Bilal,17,2015,Italy
Cira,17,2015,Italy
Comfort,17,2015,Italy
Dennis,17,2015,Italy
Diletta,17,2015,Italy
Edmond,17,2015,Italy
Fatime,17,2015,Italy
Floriana,17,2015,Italy
Francescopio,17,2015,Italy
Gianmarco,17,2015,Italy
Giustina,17,2015,Italy
Hiba,17,2015,Italy
Houda,17,2015,Italy
Inna,17,2015,Italy
Isella,17,2015,Italy
Jenny,17,2015,Italy
Leandro,17,2015,Italy
Mariamaddalena,17,2015,Italy
Mariarita,17,2015,Italy
Micol,17,2015,Italy
Mostafa,17,2015,Italy
Mourad,17,2015,Italy
Nicolae,17,2015,Italy
Nicoleta,17,2015,Italy
Nicolina,17,2015,Italy
Patrizio,17,2015,Italy
Reda,17,2015,Italy
Riccarda,17,2015,Italy
Rim,17,2015,Italy
Samir,17,2015,Italy
Sanaa,17,2015,Italy
Serafina,17,2015,Italy
Stephen,17,2015,Italy
Tea,17,2015,Italy
Tosca,17,2015,Italy
Uber,17,2015,Italy
Valentin,17,2015,Italy
Vando,17,2015,Italy
Yuri,17,2015,Italy
Yuriy,17,2015,Italy
Zohra,17,2015,Italy
Adelaide,16,2015,Italy
Anas,16,2015,Italy
Ardian,16,2015,Italy
Artan,16,2015,Italy
Azzurra,16,2015,Italy
Carloalberto,16,2015,Italy
Christiana,16,2015,Italy
Demetrio,16,2015,Italy
Dilva,16,2015,Italy
Eletta,16,2015,Italy
Esmeralda,16,2015,Italy
Faustina,16,2015,Italy
Frank,16,2015,Italy
Gianmaria,16,2015,Italy
Giovannibattista,16,2015,Italy
Glenda,16,2015,Italy
Halima,16,2015,Italy
Imelde,16,2015,Italy
Lalla,16,2015,Italy
Lanfranco,16,2015,Italy
Leonarda,16,2015,Italy
Mariagiuseppina,16,2015,Italy
Mariagabriella,16,2015,Italy
Milva,16,2015,Italy
Monika,16,2015,Italy
Nico,16,2015,Italy
Nora,16,2015,Italy
Norina,16,2015,Italy
Raffaello,16,2015,Italy
Roland,16,2015,Italy
Ruggero,16,2015,Italy
Savino,16,2015,Italy
Siria,16,2015,Italy
Abderrahman,15,2015,Italy
Albert,15,2015,Italy
Annarosa,15,2015,Italy
Antonello,15,2015,Italy
Attilia,15,2015,Italy
Aya,15,2015,Italy
Celestina,15,2015,Italy
Clemente,15,2015,Italy
Desiree,15,2015,Italy
Dora,15,2015,Italy
Drita,15,2015,Italy
Dritan,15,2015,Italy
Elvis,15,2015,Italy
Emidio,15,2015,Italy
Fouzia,15,2015,Italy
Giacinto,15,2015,Italy
Habiba,15,2015,Italy
Ioan,15,2015,Italy
Ione,15,2015,Italy
Ionut,15,2015,Italy
Joseph,15,2015,Italy
Joyce,15,2015,Italy
Karima,15,2015,Italy
Khaddouj,15,2015,Italy
Mariabeatrice,15,2015,Italy
Marialuigia,15,2015,Italy
Mariagiulia,15,2015,Italy
Mariavittoria,15,2015,Italy
Marwa,15,2015,Italy
Meriem,15,2015,Italy
Mihai,15,2015,Italy
Miriana,15,2015,Italy
Mirna,15,2015,Italy
Mounir,15,2015,Italy
Natia,15,2015,Italy
Orazio,15,2015,Italy
Osanna,15,2015,Italy
Palmina,15,2015,Italy
Paul,15,2015,Italy
Romolo,15,2015,Italy
Santo,15,2015,Italy
Shkelqim,15,2015,Italy
Siham,15,2015,Italy
Stela,15,2015,Italy
Teodoro,15,2015,Italy
Verter,15,2015,Italy
Yassin,15,2015,Italy
Zeno,15,2015,Italy
Amine,14,2015,Italy
Arcangelo,14,2015,Italy
Asmaa,14,2015,Italy
Aziz,14,2015,Italy
Beniamino,14,2015,Italy
Bledar,14,2015,Italy
Boris,14,2015,Italy
Cataldo,14,2015,Italy
Ermete,14,2015,Italy
Genoveffa,14,2015,Italy
Gezim,14,2015,Italy
Giampietro,14,2015,Italy
Giorgi,14,2015,Italy
Giuseppeantonio,14,2015,Italy
Gladys,14,2015,Italy
Grace,14,2015,Italy
Hayat,14,2015,Italy
Ilario,14,2015,Italy
Imane,14,2015,Italy
Imran,14,2015,Italy
Islam,14,2015,Italy
Isotta,14,2015,Italy
Iuri,14,2015,Italy
Jasmine,14,2015,Italy
Katiuscia,14,2015,Italy
Lelio,14,2015,Italy
Lodovico,14,2015,Italy
Lotfi,14,2015,Italy
Lucky,14,2015,Italy
Manal,14,2015,Italy
Maya,14,2015,Italy
Meryem,14,2015,Italy
Mokhtar,14,2015,Italy
Nada,14,2015,Italy
Natalya,14,2015,Italy
Nazario,14,2015,Italy
Noura,14,2015,Italy
Oliviero,14,2015,Italy
Orianna,14,2015,Italy
Piergiorgio,14,2015,Italy
Rkia,14,2015,Italy
Salah,14,2015,Italy
Savina,14,2015,Italy
Souleymane,14,2015,Italy
Velia,14,2015,Italy
Viktoriya,14,2015,Italy
Vincenzina,14,2015,Italy
Wei,14,2015,Italy
Werther,14,2015,Italy
Yuliya,14,2015,Italy
Abdelghani,13,2015,Italy
Abdelkrim,13,2015,Italy
Addolorata,13,2015,Italy
Aferdita,13,2015,Italy
Afrim,13,2015,Italy
Anatolie,13,2015,Italy
Andi,13,2015,Italy
Andreea,13,2015,Italy
Annunciata,13,2015,Italy
Arta,13,2015,Italy
Assia,13,2015,Italy
Bryan,13,2015,Italy
Corinna,13,2015,Italy
Devid,13,2015,Italy
Driss,13,2015,Italy
Elisabeta,13,2015,Italy
Ernest,13,2015,Italy
Felix,13,2015,Italy
Fosca,13,2015,Italy
Gentian,13,2015,Italy
Georgeta,13,2015,Italy
Gerardina,13,2015,Italy
Gianpietro,13,2015,Italy
Hasna,13,2015,Italy
Ina,13,2015,Italy
Irena,13,2015,Italy
Iva,13,2015,Italy
James,13,2015,Italy
Joel,13,2015,Italy
Julia,13,2015,Italy
Kamal,13,2015,Italy
Khatuna,13,2015,Italy
Leonard,13,2015,Italy
Liudmyla,13,2015,Italy
Mariaanna,13,2015,Italy
Mariacaterina,13,2015,Italy
Mariagiulia,13,2015,Italy
Natalino,13,2015,Italy
Norberto,13,2015,Italy
Ottavia,13,2015,Italy
Pasqualino,13,2015,Italy
Patience,13,2015,Italy
Patricia,13,2015,Italy
Pavel,13,2015,Italy
Tetiana,13,2015,Italy
Tomas,13,2015,Italy
Verina,13,2015,Italy
Vitalie,13,2015,Italy
Yahya,13,2015,Italy
Younes,13,2015,Italy
Youness,13,2015,Italy
Zaira,13,2015,Italy
Zhanna,13,2015,Italy
Abderrahmane,12,2015,Italy
